Id,Title,Text,Author,Date,URL
172,SAT recuerda que no cobrará impuestos a los damnificados por Otis hasta febrero,"El Servicio de Administración Tributaria (SAT) recordó a los contribuyentes que no cobrará impuestos hasta febrero del siguiente año a los damnificados por el huracán Otis, que en semanas pasadas devastó las costas de Guerrero. “En apoyo a los afectados por el paso del huracán Otis en Guerrero, el SAT reitera que, de octubre de 2023 a febrero del 2024, no se cobrarán impuestos a los contribuyentes cuyo domicilio fiscal, agencia, sucursal o establecimiento se encuentre dentro de los municipios de Acapulco de Juárez o Coyuca de Benítez, quedando exentos del impuesto al valor agregado (IVA), el impuesto sobre la renta (ISR) y otros”, recordó el SAT. Lo anterior es parte de los beneficios fiscales que el gobierno del presidente Andrés Manuel López Obrador anunció, en semanas pasadas, para la población de Guerrero que, hoy en día, buscan reanudar sus actividades luego del paso del huracán. El SAT recordó que se han puesto en marcha diversas acciones para contribuir a la normalización de la actividad económica de Guerrero, como la deducción inmediata de 100% de las inversiones en activos nuevos o usados que se adquieran de octubre a diciembre de este año; la suspensión del cobro de adeudos fiscales que se estén pagando a parcialidades o plazos hasta febrero; los donativos que reciban los afectados no pagarán impuestos y se establece atención prioritaria a las personas interesadas en constituir Donatarias Autorizadas para apoyar a la población afectada, entre otros. También recordó las facilidades otorgadas a empleadores, como la inscripción de personal en el RFC de forma masiva y con requisitos mínimos, que las personas físicas que soliciten datos en el RFC para el timbrado del Comprobante Fiscal Digital por Internet (CFDI) con complemento de nómina quedarán exentos de cumplir con el requisito, siempre y cuando hayan efectuado pagos en los últimos doce meses. “El SAT refrenda su compromiso de apoyar a los contribuyentes afectados por el paso del huracán Otis para que Guerrero pueda volver a la normalidad”, indicó. Ana.martinez@eleconomista.mx",Belén Saldívar,2023-11-22 11:47:00,https://www.eleconomista.com.mx/economia/SAT-recuerda-que-no-cobrara-impuestos-a-los-damnificados-por-Otis-hasta-febrero-20231122-0034.html
173,De la crisis a la estabilidad: la transformación financiera de Veracruz,"Tras décadas del mal manejo de los recursos, el estado de Veracruz enfrentó un periodo de deterioro financiero, que impactó en el desarrollo, el crecimiento y bienestar de sus ciudadanos. La acumulación de deuda pública generada desde el gobierno de Miguel Alemán, Fidel Herrera, Javier Duarte y Miguel Ángel Yunes, llegó a niveles insostenibles en la administración de Javier Duarte (2010-2016), alcanzó una cifra histórica en 2018, de 87,207 millones de pesos, por lo que al asumir la gubernatura, Cuitláhuac García Jiménez, y nombrar a José Luis Lima Franco secretario De Finanzas y Planeación (Sefiplan) del estado, comenzaron a poner orden, transparentar el manejo de los recursos y trabajar conforme a la Ley de Disciplina Financiera, con el objetivo de sanear las finanzas y restaurar la confianza de la población. Con un estado al borde del colapso, a partir de 2019 se llevaron a cabo diversas acciones encaminadas a la reducción de la deuda pública. Mediante el refinanciamiento, se lograron tasas de interés más bajas y una amortización que no comprometiera los recursos de la actual administración. El resultado de esta estrategia es claro, pues de tener más de 87,207.3 millones de pesos en deuda en 2018, en 2023 la entidad reportó un adeudo de 67,407.3 millones, una reducción de 19,800 mdp, equivalente al 22.7 por ciento. Así mismo, también ha disminuido la solicitud de créditos a corto plazo para hacer frente a las obligaciones del estado durante los meses de diciembre, como son sueldos y salarios, aguinaldos y otras prestaciones, por lo que de teniendo un historial de solicitar más de 4,000 millones de pesos, en 2023 únicamente se han solicitado 1,000 millones. El objetivo, según el secretario de De Finanzas y Planeación de Veracruz, es no solicitar este tipo de créditos en 2024, e incluso, dejar recursos en caja para la siguiente administración. Conscientes de la necesidad de disminuir la dependencia del presupuesto federal, el estado implementó programas para aumentar sus ingresos sin la necesidad de crear nuevos impuestos ni aumentar tasas. Mediante una estrategia encaminada a socializar la recaudación fiscal, acercando los servicios a los contribuyentes, y utilizando esquemas de pago que permitan ponerse al corriente de sus obligaciones sin afectar sus bolsillo, así como la implementación de programa de canje de placas y de impuestos sobre la nómina, se ha logrado incrementar los ingresos del estado en un 87.7% con respecto al 2018, pasando de 8,629 millones de pesos a 16,192 millones. Asimismo, poniendo a la población como eje central de su Plan de Desarrollo, Veracruz ha priorizado una inversión pública enfocada en beneficiar a las poblaciones vulnerables, sin descuidar la infraestructura clave para el crecimiento. Ejemplo de esto, es que en los cinco años que van de la administración actual, se ha duplicado el presupuesto para inversión pública de 2019 a 2023, priorizando sectores como infraestructura, medio ambiente, salud, educación, agropecuario y desarrollo social, lo que ha marcado un record en la cantidad obras desarrolladas por la actual administriación. ""Con una nueva visión de gobierno, una nueva forma de hacer política; con experiencia probada, inteligencia financiera, honestidad en el quehacer público y con vocación para servir, lograremos unas finanzas más fuertes para garantizar el presente y futuro de Veracruz"", enfatizó José Luis Lima Franco. Los resultados de esta estrategia integral de recuperación y saneamiento financiero, se han visto reflejados en la confianza del sector financiero en la entidad, ya que de acuerdo con las calificadoras crediticias, la confianza que se había perdido de 2016 a 2018, alcanzando calificaciones 'B-', —que representa una capacidad de pago dudosa o cuestionable—, ahora, la entidad ya cuenta con una calificación 'A-' con perspectiva estable por parte de HR Ratings, Moodys y Fitch Ratings. Este cambio en la calificación financiera del estado no solo representa la facilidad para acceder a mejores condiciones de crédito, sino que también representa una mejora en la confianza para invertir, lo que le da mayor dinamismo a la economía de Veracruz.",B.C.,2023-11-22 09:50:00,https://www.eleconomista.com.mx/economia/De-la-crisis-a-la-estabilidad-la-transformacion-financiera-de-Veracruz-20231121-0080.html
174,Economía mexicana se enfría; habría caído 0.1% en octubre,"La economía mexicana se habría enfriado en octubre, de acuerdo con los datos divulgados del Indicador Oportuno de la Actividad Económica (IOAE), elaborado por el Instituto Nacional de Estadística y Geografía (Inegi). La proyección para el décimo mes del año arrojó una disminución de la actividad económica de 0.1% frente a septiembre. Esto supondría la primera caída mensual de la que se tiene registro para la actividad económica desde junio del año pasado, cuando la economía cayó 0.3 por ciento. En la primera mitad del año, la economía mexicana mostró fortaleza ante el impulso del consumo privado; sin embargo, analistas ya pronosticaban que para la recta final se observaría una desaceleración. En su comparación anual, la economía se habría expandido 2.9% en octubre, su menor crecimiento desde marzo pasado, cuando la tasa fue de la misma magnitud. Por rubros de actividades económicas, y sin considerar al sector primario, se observó en octubre un debilitamiento del sector secundario y terciario. De esta manera, en comparación con septiembre, tanto el sector industrial como el de servicios mostraron una disminución de 0.1 por ciento. Pese a la contracción que pueda presentar la economía, el buen desempeño de ésta en la primera mitad del 2023 apoya para que los pronósticos al cierre del año ronden una tasa de 3% o más. De acuerdo con analistas, el crecimiento sostenido de la economía mexicana se debe a la fortaleza de la demanda interna, en donde el consumo se mantiene fuerte y la inversión ha crecido, lo que puede fortalecerse aún más con el nearshoring. “Considerando la contracción de octubre de 0.1% mensual y asumiendo que no hubiera crecimiento en noviembre y diciembre, el PIB del cuarto trimestre crecería 0.14% trimestral y 2.68% anual. Esto implicaría un crecimiento del PIB en todo el 2023 de 3.28%, en el escenario de un estancamiento de la actividad económica hasta diciembre”, destacó Gabriela Siller, directora de Análisis Económico y Financiero de Banco Base. Con ello, la economía crecería en línea con la estimación del gobierno federal para este año, de 3% que, en un inicio, se consideró optimista. Incluso, en semanas pasadas, la Secretaría de Hacienda y Crédito Público (SHCP) no descartó que el crecimiento de México pudiera llegar a 3.5% este año; no obstante, no realizó ninguna modificación a su estimación. Los Criterios Generales de Política Económica 2024 de la SHCP señalaron que las políticas públicas que se han impulsado en los últimos años han ayudado a que la economía mexicana sea menos dependiente del exterior. “Las políticas públicas efectuadas durante esta administración han permitido robustecer el mercado interno, tal que su contribución al crecimiento de la actividad económica ha aumentado respecto a otros sexenios. Así, México se ha convertido en una economía menos dependiente del exterior, con una capacidad para enfrentar de mejor manera los retos provenientes del entorno global”, expresó la dependencia a cargo de Rogelio Ramírez de la O. En este sentido, el titular de Hacienda destacó que pese a la gran relación que tiene la economía con el PIB de Estados Unidos, principal socio comercial, México ha logrado crecer más que el país vecino del norte. “En este contexto, se prevé que, en el 2023 y el 2024, la economía mexicana alcance crecimientos reales anuales en rangos entre 2.5 y 3.5% en ambos años, lo cual es superior a las estimaciones planteadas en el Paquete Económico 2023. Para el cierre de la administración, se espera que, por tercer año consecutivo, la economía mexicana crezca por arriba de la economía estadounidense, pero sobre todo con estabilidad macroeconómica y finanzas públicas sanas”, aseveró la dependencia. ana.martinez@eleconomista.mx",Belén Saldívar,2023-11-21 22:44:00,https://www.eleconomista.com.mx/economia/Economia-mexicana-se-enfria-habria-caido-0.1-en-octubre-20231121-0131.html
175,Economía mexicana se enfría; habría caído 0.1% en octubre,"La economía mexicana se habría enfriado en octubre, de acuerdo con los datos divulgados del Indicador Oportuno de la Actividad Económica (IOAE), elaborado por el Instituto Nacional de Estadística y Geografía (Inegi). La proyección para el décimo mes del año arrojó una disminución de la actividad económica de 0.1% frente a septiembre. Esto supondría la primera caída mensual de la que se tiene registro para la actividad económica desde junio del año pasado, cuando la economía cayó 0.3 por ciento. En la primera mitad del año, la economía mexicana mostró fortaleza ante el impulso del consumo privado; sin embargo, analistas ya pronosticaban que para la recta final se observaría una desaceleración. En su comparación anual, la economía se habría expandido 2.9% en octubre, su menor crecimiento desde marzo pasado, cuando la tasa fue de la misma magnitud. Por rubros de actividades económicas, y sin considerar al sector primario, se observó en octubre un debilitamiento del sector secundario y terciario. De esta manera, en comparación con septiembre, tanto el sector industrial como el de servicios mostraron una disminución de 0.1 por ciento. Pese a la contracción que pueda presentar la economía, el buen desempeño de ésta en la primera mitad del 2023 apoya para que los pronósticos al cierre del año ronden una tasa de 3% o más. De acuerdo con analistas, el crecimiento sostenido de la economía mexicana se debe a la fortaleza de la demanda interna, en donde el consumo se mantiene fuerte y la inversión ha crecido, lo que puede fortalecerse aún más con el nearshoring. “Considerando la contracción de octubre de 0.1% mensual y asumiendo que no hubiera crecimiento en noviembre y diciembre, el PIB del cuarto trimestre crecería 0.14% trimestral y 2.68% anual. Esto implicaría un crecimiento del PIB en todo el 2023 de 3.28%, en el escenario de un estancamiento de la actividad económica hasta diciembre”, destacó Gabriela Siller, directora de Análisis Económico y Financiero de Banco Base. Con ello, la economía crecería en línea con la estimación del gobierno federal para este año, de 3% que, en un inicio, se consideró optimista. Incluso, en semanas pasadas, la Secretaría de Hacienda y Crédito Público (SHCP) no descartó que el crecimiento de México pudiera llegar a 3.5% este año; no obstante, no realizó ninguna modificación a su estimación. Los Criterios Generales de Política Económica 2024 de la SHCP señalaron que las políticas públicas que se han impulsado en los últimos años han ayudado a que la economía mexicana sea menos dependiente del exterior. “Las políticas públicas efectuadas durante esta administración han permitido robustecer el mercado interno, tal que su contribución al crecimiento de la actividad económica ha aumentado respecto a otros sexenios. Así, México se ha convertido en una economía menos dependiente del exterior, con una capacidad para enfrentar de mejor manera los retos provenientes del entorno global”, expresó la dependencia a cargo de Rogelio Ramírez de la O. En este sentido, el titular de Hacienda destacó que pese a la gran relación que tiene la economía con el PIB de Estados Unidos, principal socio comercial, México ha logrado crecer más que el país vecino del norte. “En este contexto, se prevé que, en el 2023 y el 2024, la economía mexicana alcance crecimientos reales anuales en rangos entre 2.5 y 3.5% en ambos años, lo cual es superior a las estimaciones planteadas en el Paquete Económico 2023. Para el cierre de la administración, se espera que, por tercer año consecutivo, la economía mexicana crezca por arriba de la economía estadounidense, pero sobre todo con estabilidad macroeconómica y finanzas públicas sanas”, aseveró la dependencia. ana.martinez@eleconomista.mx",Belén Saldívar,2023-11-21 22:44:00,https://www.eleconomista.com.mx/economia/Economia-mexicana-se-enfria-habria-caido-0.1-en-octubre-20231121-0131.html
176,IMEF ve una expansión del PIB de México de 2.1% en el 2024,"La desaceleración global de la economía, la coyuntura geopolítica y las elecciones presidenciales del siguiente año serán factores que tendrán un impacto en el crecimiento de México en el 2024, señaló el Instituto Mexicano de Ejecutivos de Finanzas (IMEF). Si bien para este año el IMEF espera un crecimiento de 3.4%, para el siguiente habrá una marcada desaceleración a 2.1%, dijo José Domingo Figueroa, presidente del IMEF. “Nuestra encuesta sigue contemplando una desaceleración sensible para el 2024, para el que se observan diversos factores que generan incertidumbre o incluso preocupación. Entre estos factores tenemos desde la desaceleración del ritmo de la economía global, destacando la inquietud por una desaceleración sustancial en China; el complicado entorno geopolítico en diversas regiones y las elecciones que tendremos en Estados Unidos y México”, dijo en videoconferencia. Explicó que el elevado déficit fiscal que se contempla para el siguiente año, de 5.4% del PIB, aunado al gasto histórico que se espera, podrán impulsar a la economía mexicana en la primera mitad del siguiente año. “Esperamos que haya un buen dinamismo en la primera mitad del 2024, principalmente porque el déficit público va a traducirse en mayor consumo. También va a haber gasto electoral y el nearshoring va a tener impacto para que tengamos un buen semestre”, declaró. En este sentido, indicó que será en la segunda mitad del año cuando ocurra la desaceleración del PIB, cuando pasen las elecciones en México y, en Estados Unidos, el proceso electoral también esté acompañado de una desaceleración. En cuanto a la inflación, el presidente del IMEF señaló que ésta continuará desacelerándose, alcanzando el objetivo del Banxico de 3% +/-1 punto porcentual hasta finales del 2024. En este sentido, el sexenio terminaría con una tasa de 4 por ciento. Los riesgos que el IMEF ve para la inflación son la posibilidad de nuevos choques por disrupciones en los mercados globales, aumentos en precios agropecuarios como consecuencia del clima extremo, un entorno financiero global más tenso que genere una depreciación cambiaria significativa, así como posibles efectos inflacionarios de un nuevo incremento en los salarios mínimos muy por arriba del crecimiento en la productividad. En cuanto a la tasa de interés de Banxico, que se espera cierre este año en su nivel histórico de 11.25%, el IMEF prevé que en el 2024 se materialicen recortes y llegue a 9.25 por ciento. ana.martinez@eleconomista.mx",Belén Saldívar,2023-11-21 22:40:00,https://www.eleconomista.com.mx/economia/IMEF-ve-una-expansion-del-PIB-de-Mexico-de-2.1-en-el-2024-20231121-0130.html
177,JP Morgan: por IED actividad económica crecerá 3.6% este año,"En J.P. Morgan anticipan que la economía mexicana conseguirá una expansión de 3.6% este año, resultado del flujo de Inversión Extranjera Directa (IED), el dinamismo del consumo, y las exportaciones De acuerdo con el director general para México del banco, Felipe García Moreno, la IED que ha llegado al país este año, ascenderá a 40,000 millones de dólares, una cifra que claramente supera los 30,000 o 35,000 millones que regularmente capta el país y que ya incorpora un primer impacto de la relocalización de multinacionales en el territorio. Entrevistado por El Economista, dice que otro determinante del crecimiento económico este año ha sido el sólido avance del consumo, que se ha originado en el empleo, el aumento de la masa salarial y las remesas. Para el próximo año en J.P. Morgan anticipan una desaceleración que llevará al PIB a registrar un crecimiento de 2.6 por ciento. Si bien esperan que seguirá fluyendo la inversión extranjera, sí se apreciará el efecto de un menor dinamismo por parte de Estados Unidos. De acuerdo con el banquero las elecciones presidenciales de México y las de Estados Unidos, programadas para el próximo año, no generan ningún factor de riesgo para sus pronósticos. De hecho confió que los equipos económicos de los aspirantes a la presidencia de México estarán preparando ya estrategias para aprovechar el ánimo que sí tienen las multinacionales por llegar al país, atraídas por la relocalización. El banquero consideró que el próximo año se sostendrá la economía de nuevo en el sólido nivel de empleo, el incremento del salario mínimo, los flujos de remesas que apoyan al consumo, la balanza comercial y el gasto público. Estados Unidos será, de nuevo, medular para el desempeño económico. La diferencia ahora es el ánimo de los inversionistas globales, que llegan incluso desde China. El banquero detalló que México cuenta con muchas ventajas para atraer capitales en este cambio del comercio global. La posición geográfica, los 13 acuerdos comerciales que tiene abiertos con varios países del mundo, la experiencia en el tratado comercial con Estados Unidos y Canadá, el tiempo de traslado de mercancías del territorio mexicano hacia aquél país y la estabilidad macroeconómica, son factores que permiten a México destacar como destino de inversión y alojamiento de multinacionales en la reconfiguración del comercio mundial. Es verdad que hay competencia de otros países por atraer las inversiones que está perdiendo China, pero la certidumbre que le da a las transnacionales saber que no hay corridas de capital, que el banco central es independiente, que la deuda es manejable y que hay estabilidad social, eso, difícilmente se encuentra al mismo tiempo en otro país. Enfatizó que el manejo de la política monetaria del Banco de México ha sido muy importante para mantener la inflación en un solo dígito pese a la presión mundial de los precios. Recordó que apenas el año pasado, la inflación llegó a su pico por choques internacionales, y ahora registró una variación de 4.26 por ciento. En efecto, la inflación tocó el techo en septiembre del año pasado, al registrar una variación de 8.7%, un nivel no visto en dos décadas. Este manejo de la política monetaria otorga seguridad de que se puede seguir invirtiendo en México. El banquero destacó que para los inversionistas es muy relevante la estabilidad macro que ha tenido México. Cuando el gobierno actual llegó al poder, el tipo de cambio se encontraba en 19 pesos por dólar, y se ha mantenido en ese nivel, incluso debajo. Esto genera certidumbre y tranquilidad a las multinacionales que deciden llegar a México. Agregó que la estrategia de gobierno de los aspirantes a las candidaturas a la presidencia también son relevantes para los inversionistas. Tomó por ejemplo los 14 puntos del proyecto de nación que dio a conocer recientemente la precandidata de Morena, Claudia Sheinbaum, para enfatizar que se sienten optimistas de que considere mantener la estabilidad macro, un nivel de deuda respecto al PIB en torno a la que se tiene actualmente y respetar la independencia del Banxico. Lo mismo espera de los otros dos precandidatos, Xóchitl Gálvez, de la Alianza y Samuel García, de Movimiento Ciudadano. ymorales@eleconomista.com.mx",Yolanda Morales,2023-11-21 22:36:00,https://www.eleconomista.com.mx/economia/JP-Morgan-por-IED-actividad-economica-crecera-3.6-este-ano-20231121-0129.html
178,BBVA prevé recuperación a nivel prepandemia de economías estatales para el cierre del 2023,"Durante el 2023 los crecimientos económicos estatales se han normalizado, por lo que la expectativa de BBVA México para las entidades es positiva, ello, acorde con la perspectiva que se tiene para el crecimiento del Producto Interno Bruto (PIB) nacional que es de 3.2% para todo el presente año. En su Informe Situación Regional-Sectorial para el segundo semestre del 2023, elaborado por el área de estudios económicos del banco, se prevé que para el cierre del año, sean 27 las entidades que habrán superado sus niveles pre-pandemia, dejando sólo a 5 en un proceso de recuperación incompleta: Coahuila, Durango, Aguascalientes, Colima y Campeche. “Esperamos que para el 2024 sólo Colima y Campeche aún estarán por debajo de sus niveles pre-pandemia”, destacó la institución financiera. El documento resaltó que, al primer trimestre del 2023, casi todas las entidades crecen, promediando un 3.8% anual, siendo las del Sur del país: Tabasco, Oaxaca y Quintana Roo, las que encabezan el crecimiento regional con tasas del 10.3%, 8.5% y 7.9%, respectivamente, impulsados por la inversión en obra pública y el aumento en el turismo. Precisó que dentro de las entidades de mayor peso en el PIB nacional, que son Ciudad de México, Estado de México, Nuevo León, Jalisco y Guanajuato, el crecimiento promedio en 2023 es de 2.7%, destacando la capital del país con un crecimiento de 3.1%. El estudio de BBVA puntualizó que los principales impulsores del crecimiento a nivel estatal serán el consumo interno y el aumento del gasto en construcción, mientras que en las entidades con una vocación en manufacturas, la misma seguirá siendo un motor importante. Agregó que desde una perspectiva de la Inversión Extranjera Directa (IED) a nivel regional, en 11 entidades el 50% o más, es destinada al sector manufacturas; en 4 se concentra en minería; y en 2 predomina la inversión en el sector turismo. “Al observar la IED como porcentaje del PIB estatal, destaca Baja California Sur con razón del 10.3%, esta es 1.3 veces superior a la segunda entidad que fue Nayarit y 2.6 veces superior a la Ciudad de México”, apuntó. BBVA estimó que el PIB de todas las entidades en el 2023 presentará un crecimiento promedio del 2.7%, donde destaca el crecimiento en Quintana Roo, Tabasco y Baja California, con tasas de 4.7%, 4.7% y 4.3% respectivamente. Lo anterior, expuso, contrasta con los crecimientos que se registraron en el 2022, donde el promedio fue de 4.0% y entidades como Tabasco y Quintana Roo, tuvieron un crecimiento de 17.3% y 11.3% respectivamente. “Esto indica que el crecimiento se ha normalizado después de los repuntes diferenciados por región-sector que se tuvo posterior a la pandemia”, enfatizó. Respecto a la perspectiva para Guerrero, luego del fuerte impacto que ha provocado el paso del huracán Otis, la institución financiera consideró que esta entidad tardaría en recuperarse entre 3 y 4 años. Carlos Serrano, economista jefe de BBVA México, explicó que el principal impacto se dará en el actual trimestre, con lo que el crecimiento previsto (antes del huracán) de 2.1%, ahora sería de 1.1%, dado que en los trimestres previos ya hubo aumentos. En este sentido, el estimado de crecimiento para la entidad de 1.2% que se tenía para el 2024, ahora es de apenas 0.4%. Apuntó que la estimación de recuperación de entre 3 y 4 años, es con base en ejercicios de impactos similares en otras entidades en el pasado.",Edgar Juárez,2023-11-21 20:53:00,https://www.eleconomista.com.mx/economia/BBVA-preve-recuperacion-a-nivel-prepandemia-de-economias-estatales-para-el-cierre-del-2023-20231121-0120.html
179,Ventas de casas usadas en EU caen a su menor nivel en 13 años,"Las ventas de casas usadas en Estados Unidos cayeron en octubre al nivel más bajo en más de 13 años, ya que las tasas hipotecarias más altas en dos décadas y la escasez de viviendas restringieron a los compradores. Las ventas se desplomaron 4.1%, a una tasa anual desestacionalizada de 3.79 millones de unidades, el nivel más bajo desde agosto del 2010, informó la Asociación Nacional de Agentes Inmobiliarios. Las ventas probablemente reflejaron los contratos firmados en los dos meses anteriores, cuando la tasa promedio de la hipoteca a tasa fija a 30 años aumentó a niveles no vistos desde el 2000. A tasa anual las ventas cayeron 14.6 por ciento. La hipoteca de tasa fija a 30 años se situó en 7.31% en la última semana de septiembre, antes de alcanzar un máximo de 7.79% a finales de octubre, el nivel más alto desde noviembre del 2000, según datos de Freddie Mac. Tras los datos de este mes, que mostraron un enfriamiento del mercado laboral y un descenso de la inflación, la tasa promedio se mantuvo en 7.44% la semana pasada. El hundimiento del sector inmobiliario comercial de la zona euro podría durar años, advirtió el Banco Central Europeo (BCE), lo que supone una amenaza para los bancos y los inversionistas que lo financiaron. Un informe del BCE que examina las amenazas a la estabilidad financiera subrayó la creciente preocupación por un boom inmobiliario que se desmorona en países como Alemania y Suecia. Según el BCE, los precios de los inmuebles comerciales se han visto afectados por la debilidad económica y las elevadas tasas de interés, lo que ha puesto en peligro la rentabilidad y el modelo de negocio del sector. El sector no es lo suficientemente grande como para crear un riesgo sistémico para los prestamistas, pero puede aumentar las perturbaciones en todo el sistema financiero y afectar en gran medida a las empresas financieras, desde fondos de inversión hasta aseguradoras. El BCE emitió su informe mientras surgen profundas grietas en el mercado inmobiliario de la primera economía de la zona euro, Alemania. El repentino cambio de los réditos ha llevado a algunos promotores a la insolvencia.",Reuters,2023-11-21 20:20:00,https://www.eleconomista.com.mx/economia/Ventas-de-casas-usadas-en-EU-caen-a-su-menor-nivel-en-13-anos-20231121-0113.html
180,"FMI, listo para trabajar con Milei","¿Cómo será la relación entre Argentina y el Fondo Monetario Internacional (FMI) con el ultraliberal Javier Milei? Difícil saberlo pero según expertos el diálogo podría ser “relativamente fácil” ya que promete ajustes mayores incluso a los que pide el propio Fondo. Argentina mantiene una relación complicada con el FMI, al que acudió más de 20 veces en busca de recursos desde 1956. Con una inflación de más de 140% anual, Milei tiene claro que su prioridad es la economía. Durante los últimos meses ha prometido un ajuste “mucho más duro que el del Fondo”. Arturo Porzecanski, investigador de la American University, estima que “la tendencia es tan mala que justifica plenamente un ajuste mayor”, al menos a nivel fiscal. El programa por 44,000 millones de dólares entre Argentina y el FMI “está descarrilado porque el gobierno saliente violó sus objetivos fiscales y otros, en gran parte debido al Plan Platita de rebajas tributarias y gastos públicos extras llevados a cabo para tratar de popularizar la candidatura” del ministro de Economía, Sergio Massa, explicó Porzecanski a la AFP. Como consecuencia, “lo más probable es que el FMI no apruebe” el próximo desembolso, lo que significa que Milei tendrá que buscar fondos para pagar lo que se le debe al organismo crediticio. El triunfo de Milei “crea incertidumbre porque no se sabe exactamente que hará. Lo importante es formular los detalles de su programa”, mencionó Claudio Loser, presidente de la consultora Centennial América Latina.",AFP,2023-11-21 20:15:00,https://www.eleconomista.com.mx/economia/FMI-listo-para-trabajar-con-Milei-20231121-0111.html
182,Minutas de la Fed muestran apoyo a una política monetaria prudente por riesgos en dos frentes,"Las actas de la más reciente reunión de política monetaria de la Reserva Federal (Fed) mostraron que las autoridades del banco central de Estados Unidos acordaron proceder con cautela con las tasas de interés, que subirán más sólo si la información que muestra un avance insuficiente en el proceso de disminución inflacionaria. ""Todos los participantes coincidieron en que el Comité (Federal de Mercado Abierto) estaba en condiciones de proceder con cautela"", según las actas de la sesión del 31 de octubre al 1 de noviembre que se publicaron este martes. ""Los participantes señalaron que un mayor endurecimiento de la política monetaria sería apropiado si la información recibida indica que el progreso hacia el objetivo de inflación del Comité es insuficiente"", según las minutas. Las actas mostraron a los responsables de la política monetaria en Estados Unidos lidiando con señales económicas contradictorias en una reunión en la que acabaron manteniendo la tasa de interés de referencia a un día en el rango actual de 5.25%-5.50%. Estados Unidos acababa de registrar un crecimiento económico anualizado de 4.9% en el tercer trimestre, un ritmo aparentemente inflacionario, pero los mercados financieros habían impulsado al alza las tasas de interés para los hogares, las empresas y el gobierno, amenazando con frenar la actividad y el empleo más de lo necesario para devolver la inflación al objetivo de 2%. ""Los participantes (de la reunión) comentaron el significativo endurecimiento de las condiciones financieras en los últimos meses, impulsado por el aumento de los rendimientos de largo plazo"", dijeron las minutas. Aun así, la inflación ""se mantuvo muy por encima"" del objetivo del banco central, lo que probablemente requiera que la política monetaria de la Fed ""se mantenga en una postura restrictiva durante algún tiempo hasta que la inflación se mueva claramente a la baja de forma sostenible"".",Reuters,2023-11-21 13:51:00,https://www.eleconomista.com.mx/economia/Minutas-de-la-Fed-muestran-apoyo-a-una-politica-monetaria-prudente-por-riesgos-en-dos-frentes-20231121-0047.html
183,La economía mete reversa; caería 0.1% en octubre,"La economía mexicana metería reversa durante el mes de octubre, de acuerdo con el Indicador Oportuno de la Actividad Económica (IOAE), elaborado por el Instituto Nacional de Estadística y Geografía (Inegi). La proyección del mes de octubre arrojó una disminución de la actividad económica de 0.1% en comparación mensual. Esto supondría la primera caída mensual de la que se tiene registro para la actividad económica desde junio del año pasado, cuando la economía cayó 0.3 por ciento. Pese a la contracción que pueda presentar la economía, la resiliencia en la primera mitad del año apoya para que los pronósticos al cierre de 2023 aún ronden una tasa de 3% o más. De acuerdo con analistas, el crecimiento sostenido de la economía mexicana se debe a la fortaleza de la demanda interna, en donde el consumo se mantiene fuerte y la inversión ha crecido, lo que puede fortalecerse aún más con el nearshoring. Con ello, la economía crecería en línea con la estimación del gobierno de Andrés Manuel López Obrador para este año, de 3% que, en un inicio, se consideró optimista. En su comparación anual, el IOAE arrojó un crecimiento de 2.9% en octubre. Por actividades económicas, de manera mensual se observó que tanto las secundarias como las terciarias retrocedieron 0.1 por ciento.",Belén Saldívar,2023-11-21 11:40:00,https://www.eleconomista.com.mx/economia/La-economia-mete-reversa-caeria-0.1-en-octubre-20231121-0031.html
